CONTRACTOR/CARRIER	LOCALITY	HCPCS	RVU	GPCI	BASE RATE	URBAN BASE RATE / URBAN MILEAGE	RURAL BASE RATE / RURAL MILEAGE	RURAL BASE RATE / LOWEST QUARTILE	RURAL GROUND MILES 1-17*
14112	99	A0426	1.20	0.910	$231.98	$266.06	$268.66	$329.38	n/a
14112	99	A0427	1.90	0.910	$231.98	$421.25	$425.38	$521.52	n/a
14112	99	A0428	1.00	0.910	$231.98	$221.71	$223.89	$274.49	n/a
14112	99	A0429	1.60	0.910	$231.98	$354.74	$358.22	$439.18	n/a
14112	99	A0430	1.00	0.910	"$3,147.91"	"$3,006.25"	"$4,509.38"	n/a	"$4,509.38"
14112	99	A0431	1.00	0.910	"$3,659.92"	"$3,495.22"	"$5,242.84"	n/a	"$5,242.84"
14112	99	A0432	1.75	0.910	$231.98	$388.00	$391.80	n/a	n/a
14112	99	A0433	2.75	0.910	$231.98	$609.71	$615.69	$754.84	n/a
14112	99	A0434	3.25	0.910	$231.98	$720.57	$727.63	$892.07	n/a
14112	99	A0435	1.00	0.910	$8.93	$8.93	$13.40	n/a	$13.40
14112	99	A0436	1.00	0.910	$23.83	$23.83	$35.75	n/a	$35.75
14212	01	A0425	1.00	1.191	$7.47	$7.62	$7.69	n/a	$11.54
14212	01	A0426	1.20	1.191	$231.98	$321.91	$325.06	$398.52	n/a
14212	01	A0427	1.90	1.191	$231.98	$509.69	$514.68	$631.00	n/a
14212	01	A0428	1.00	1.191	$231.98	$268.26	$270.89	$332.11	n/a
14212	01	A0429	1.60	1.191	$231.98	$429.21	$433.42	$531.37	n/a
14212	01	A0430	1.00	1.191	"$3,147.91"	"$3,448.54"	"$5,172.80"	n/a	"$5,172.80"
14212	01	A0431	1.00	1.191	"$3,659.92"	"$4,009.44"	"$6,014.16"	n/a	"$6,014.16"
14212	01	A0432	1.75	1.191	$231.98	$469.45	$474.05	n/a	n/a
14212	01	A0433	2.75	1.191	$231.98	$737.70	$744.94	$913.30	n/a
14212	01	A0434	3.25	1.191	$231.98	$871.83	$880.38	"$1,079.35"	n/a
14212	01	A0435	1.00	1.191	$8.93	$8.93	$13.40	n/a	$13.40
14212	01	A0436	1.00	1.191	$23.83	$23.83	$35.75	n/a	$35.75
14212	99	A0425	1.00	1.064	$7.47	$7.62	$7.69	n/a	$11.54
14212	99	A0426	1.20	1.064	$231.98	$296.66	$299.57	$367.27	n/a
14212	99	A0427	1.90	1.064	$231.98	$469.72	$474.32	$581.52	n/a
14212	99	A0428	1.00	1.064	$231.98	$247.22	$249.64	$306.06	n/a
14212	99	A0429	1.60	1.064	$231.98	$395.55	$399.43	$489.70	n/a
14212	99	A0430	1.00	1.064	"$3,147.91"	"$3,248.64"	"$4,872.96"	n/a	"$4,872.96"
14212	99	A0431	1.00	1.064	"$3,659.92"	"$3,777.04"	"$5,665.56"	n/a	"$5,665.56"
14212	99	A0432	1.75	1.064	$231.98	$432.64	$436.88	n/a	n/a
14212	99	A0433	2.75	1.064	$231.98	$679.86	$686.52	$841.67	n/a
14212	99	A0434	3.25	1.064	$231.98	$803.47	$811.34	$994.70	n/a
14212	99	A0435	1.00	1.064	$8.93	$8.93	$13.40	n/a	$13.40
14212	99	A0436	1.00	1.064	$23.83	$23.83	$35.75	n/a	$35.75
14312	40	A0425	1.00	1.042	$7.47	$7.62	$7.69	n/a	$11.54
14312	40	A0426	1.20	1.042	$231.98	$292.29	$295.16	$361.87	n/a
14312	40	A0427	1.90	1.042	$231.98	$462.79	$467.33	$572.95	n/a
14312	40	A0428	1.00	1.042	$231.98	$243.58	$245.96	$301.55	n/a
14312	40	A0429	1.60	1.042	$231.98	$389.72	$393.54	$482.48	n/a
14312	40	A0430	1.00	1.042	"$3,147.91"	"$3,214.02"	"$4,821.02"	n/a	"$4,821.02"
14312	40	A0431	1.00	1.042	"$3,659.92"	"$3,736.78"	"$5,605.17"	n/a	"$5,605.17"
14312	40	A0432	1.75	1.042	$231.98	$426.26	$430.44	n/a	n/a
14312	40	A0433	2.75	1.042	$231.98	$669.83	$676.40	$829.27	n/a
14312	40	A0434	3.25	1.042	$231.98	$791.62	$799.38	$980.04	n/a
14312	40	A0435	1.00	1.042	$8.93	$8.93	$13.40	n/a	$13.40
14312	40	A0436	1.00	1.042	$23.83	$23.83	$35.75	n/a	$35.75
14412	01	A0425	1.00	1.049	$7.47	$7.62	$7.69	n/a	$11.54
14412	01	A0426	1.20	1.049	$231.98	$293.68	$296.56	$363.58	n/a
14412	01	A0427	1.90	1.049	$231.98	$465.00	$469.56	$575.68	n/a
14412	01	A0428	1.00	1.049	$231.98	$244.74	$247.14	$302.99	n/a
14412	01	A0429	1.60	1.049	$231.98	$391.58	$395.42	$484.78	n/a
14412	01	A0430	1.00	1.049	"$3,147.91"	"$3,225.03"	"$4,837.55"	n/a	"$4,837.55"
14412	01	A0431	1.00	1.049	"$3,659.92"	"$3,749.59"	"$5,624.38"	n/a	"$5,624.38"
14412	01	A0432	1.75	1.049	$231.98	$428.29	$432.49	n/a	n/a
14412	01	A0433	2.75	1.049	$231.98	$673.02	$679.62	$833.21	n/a
14412	01	A0434	3.25	1.049	$231.98	$795.39	$803.19	$984.71	n/a
14412	01	A0435	1.00	1.049	$8.93	$8.93	$13.40	n/a	$13.40
14412	01	A0436	1.00	1.049	$23.83	$23.83	$35.75	n/a	$35.75
14512	50	A0425	1.00	1.008	$7.47	$7.62	$7.69	n/a	$11.54
14512	50	A0426	1.20	1.008	$231.98	$285.53	$288.33	$353.49	n/a
14512	50	A0427	1.90	1.008	$231.98	$452.09	$456.53	$559.71	n/a
14512	50	A0428	1.00	1.008	$231.98	$237.94	$240.28	$294.58	n/a
14512	50	A0429	1.60	1.008	$231.98	$380.71	$384.44	$471.32	n/a
14512	50	A0430	1.00	1.008	"$3,147.91"	"$3,160.50"	"$4,740.75"	n/a	"$4,740.75"
14512	50	A0431	1.00	1.008	"$3,659.92"	"$3,674.56"	"$5,511.84"	n/a	"$5,511.84"
14512	50	A0432	1.75	1.008	$231.98	$416.40	$420.49	n/a	n/a
14512	50	A0433	2.75	1.008	$231.98	$654.35	$660.76	$810.09	n/a
14512	50	A0434	3.25	1.008	$231.98	$773.32	$780.90	$957.38	n/a
14512	50	A0435	1.00	1.008	$8.93	$8.93	$13.40	n/a	$13.40
14512	50	A0436	1.00	1.008	$23.83	$23.83	$35.75	n/a	$35.75
15102	00	A0425	1.00	0.874	$7.47	$7.62	$7.69	n/a	$11.54
15102	00	A0426	1.20	0.874	$231.98	$258.90	$261.44	$320.53	n/a
15102	00	A0427	1.90	0.874	$231.98	$409.92	$413.94	$507.49	n/a
15102	00	A0428	1.00	0.874	$231.98	$215.75	$217.86	$267.10	n/a
15102	00	A0429	1.60	0.874	$231.98	$345.20	$348.58	$427.36	n/a
15102	00	A0430	1.00	0.874	"$3,147.91"	"$2,949.59"	"$4,424.39"	n/a	"$4,424.39"
15102	00	A0431	1.00	0.874	"$3,659.92"	"$3,429.35"	"$5,144.02"	n/a	"$5,144.02"
15102	00	A0432	1.75	0.874	$231.98	$377.56	$381.26	n/a	n/a
15102	00	A0433	2.75	0.874	$231.98	$593.31	$599.13	$734.53	n/a
15102	00	A0434	3.25	0.874	$231.98	$701.19	$708.06	$868.08	n/a
15102	00	A0435	1.00	0.874	$8.93	$8.93	$13.40	n/a	$13.40
15102	00	A0436	1.00	0.874	$23.83	$23.83	$35.75	n/a	$35.75
15202	00	A0425	1.00	0.915	$7.47	$7.62	$7.69	n/a	$11.54
15202	00	A0426	1.20	0.915	$231.98	$267.05	$269.67	$330.62	n/a
15202	00	A0427	1.90	0.915	$231.98	$422.83	$426.97	$523.47	n/a
15202	00	A0428	1.00	0.915	$231.98	$222.54	$224.72	$275.51	n/a
15202	00	A0429	1.60	0.915	$231.98	$356.07	$359.56	$440.82	n/a
15202	00	A0430	1.00	0.915	"$3,147.91"	"$3,014.12"	"$4,521.19"	n/a	"$4,521.19"
15202	00	A0431	1.00	0.915	"$3,659.92"	"$3,504.37"	"$5,256.56"	n/a	"$5,256.56"
15202	00	A0432	1.75	0.915	$231.98	$389.45	$393.26	n/a	n/a
15202	00	A0433	2.75	0.915	$231.98	$611.99	$617.99	$757.66	n/a
15202	00	A0434	3.25	0.915	$231.98	$723.26	$730.35	$895.41	n/a
15202	00	A0435	1.00	0.915	$8.93	$8.93	$13.40	n/a	$13.40
15202	00	A0436	1.00	0.915	$23.83	$23.83	$35.75	n/a	$35.75
