CONTRACTOR/CARRIER	LOCALITY	HCPCS	RVU	GPCI	BASE RATE	URBAN BASE RATE / URBAN MILEAGE	RURAL BASE RATE / RURAL MILEAGE	RURAL BASE RATE / LOWEST QUARTILE	RURAL GROUND MILES 1-17*
14212	01	A0431	1.00	1.179	"$3,627.27"	"$3,951.91"	"$5,927.87"	n/a	"$5,927.87"
14212	01	A0432	1.75	1.179	$229.91	$461.81	$466.34	n/a	n/a
14212	01	A0433	2.75	1.179	$229.91	$725.70	$732.82	$898.44	n/a
14212	01	A0434	3.25	1.179	$229.91	$857.65	$866.06	"$1,061.79"	n/a
14212	01	A0435	1.00	1.179	$8.85	$8.85	$13.28	n/a	$13.28
14212	01	A0436	1.00	1.179	$23.62	$23.62	$35.43	n/a	$35.43
14212	99	A0425	1.00	1.067	$7.40	$7.55	$7.62	n/a	$11.43
14212	99	A0426	1.20	1.067	$229.91	$294.61	$297.50	$364.74	n/a
14212	99	A0427	1.90	1.067	$229.91	$466.46	$471.04	$577.50	n/a
14212	99	A0428	1.00	1.067	$229.91	$245.51	$247.91	$303.94	n/a
14212	99	A0429	1.60	1.067	$229.91	$392.81	$396.66	$486.31	n/a
14212	99	A0430	1.00	1.067	"$3,119.83"	"$3,224.34"	"$4,836.52"	n/a	"$4,836.52"
14212	99	A0431	1.00	1.067	"$3,627.27"	"$3,748.78"	"$5,623.18"	n/a	"$5,623.18"
14212	99	A0432	1.75	1.067	$229.91	$429.64	$433.85	n/a	n/a
14212	99	A0433	2.75	1.067	$229.91	$675.14	$681.76	$835.84	n/a
14212	99	A0434	3.25	1.067	$229.91	$797.90	$805.72	$987.81	n/a
14212	99	A0435	1.00	1.067	$8.85	$8.85	$13.28	n/a	$13.28
14212	99	A0436	1.00	1.067	$23.62	$23.62	$35.43	n/a	$35.43
14312	40	A0425	1.00	1.045	$7.40	$7.55	$7.62	n/a	$11.43
14312	40	A0426	1.20	1.045	$229.91	$290.27	$293.12	$359.37	n/a
14312	40	A0427	1.90	1.045	$229.91	$459.60	$464.11	$569.00	n/a
14312	40	A0428	1.00	1.045	$229.91	$241.90	$244.27	$299.48	n/a
14312	40	A0429	1.60	1.045	$229.91	$387.03	$390.83	$479.16	n/a
14312	40	A0430	1.00	1.045	"$3,119.83"	"$3,190.03"	"$4,785.04"	n/a	"$4,785.04"
14312	40	A0431	1.00	1.045	"$3,627.27"	"$3,708.88"	"$5,563.33"	n/a	"$5,563.33"
14312	40	A0432	1.75	1.045	$229.91	$423.32	$427.47	n/a	n/a
14312	40	A0433	2.75	1.045	$229.91	$665.21	$671.73	$823.54	n/a
14312	40	A0434	3.25	1.045	$229.91	$786.16	$793.87	$973.28	n/a
14312	40	A0435	1.00	1.045	$8.85	$8.85	$13.28	n/a	$13.28
14312	40	A0436	1.00	1.045	$23.62	$23.62	$35.43	n/a	$35.43
14412	01	A0425	1.00	1.050	$7.40	$7.55	$7.62	n/a	$11.43
14412	01	A0426	1.20	1.050	$229.91	$291.26	$294.11	$360.58	n/a
14412	01	A0427	1.90	1.050	$229.91	$461.16	$465.68	$570.92	n/a
14412	01	A0428	1.00	1.050	$229.91	$242.72	$245.10	$300.49	n/a
14412	01	A0429	1.60	1.050	$229.91	$388.35	$392.15	$480.78	n/a
14412	01	A0430	1.00	1.050	"$3,119.83"	"$3,197.83"	"$4,796.74"	n/a	"$4,796.74"
14412	01	A0431	1.00	1.050	"$3,627.27"	"$3,717.95"	"$5,576.93"	n/a	"$5,576.93"
14412	01	A0432	1.75	1.050	$229.91	$424.75	$428.92	n/a	n/a
14412	01	A0433	2.75	1.050	$229.91	$667.47	$674.01	$826.34	n/a
14412	01	A0434	3.25	1.050	$229.91	$788.83	$796.56	$976.58	n/a
14412	01	A0435	1.00	1.050	$8.85	$8.85	$13.28	n/a	$13.28
14412	01	A0436	1.00	1.050	$23.62	$23.62	$35.43	n/a	$35.43
14512	50	A0425	1.00	1.015	$7.40	$7.55	$7.62	n/a	$11.43
14512	50	A0426	1.20	1.015	$229.91	$284.36	$287.15	$352.05	n/a
14512	50	A0427	1.90	1.015	$229.91	$450.24	$454.66	$557.41	n/a
14512	50	A0428	1.00	1.015	$229.91	$236.97	$239.29	$293.37	n/a
14512	50	A0429	1.60	1.015	$229.91	$379.15	$382.87	$469.40	n/a
14512	50	A0430	1.00	1.015	"$3,119.83"	"$3,143.23"	"$4,714.84"	n/a	"$4,714.84"
14512	50	A0431	1.00	1.015	"$3,627.27"	"$3,654.47"	"$5,481.71"	n/a	"$5,481.71"
14512	50	A0432	1.75	1.015	$229.91	$414.70	$418.76	n/a	n/a
14512	50	A0433	2.75	1.015	$229.91	$651.67	$658.06	$806.78	n/a
14512	50	A0434	3.25	1.015	$229.91	$770.15	$777.70	$953.46	n/a
14512	50	A0435	1.00	1.015	$8.85	$8.85	$13.28	n/a	$13.28
14512	50	A0436	1.00	1.015	$23.62	$23.62	$35.43	n/a	$35.43
15102	00	A0425	1.00	0.880	$7.40	$7.55	$7.62	n/a	$11.43
15102	00	A0426	1.20	0.880	$229.91	$257.77	$260.30	$319.13	n/a
15102	00	A0427	1.90	0.880	$229.91	$408.14	$412.14	$505.28	n/a
15102	00	A0428	1.00	0.880	$229.91	$214.81	$216.92	$265.94	n/a
15102	00	A0429	1.60	0.880	$229.91	$343.70	$347.06	$425.50	n/a
15102	00	A0430	1.00	0.880	"$3,119.83"	"$2,932.64"	"$4,398.96"	n/a	"$4,398.96"
15102	00	A0431	1.00	0.880	"$3,627.27"	"$3,409.63"	"$5,114.45"	n/a	"$5,114.45"
15102	00	A0432	1.75	0.880	$229.91	$375.92	$379.60	n/a	n/a
15102	00	A0433	2.75	0.880	$229.91	$590.73	$596.52	$731.33	n/a
15102	00	A0434	3.25	0.880	$229.91	$698.13	$704.98	$864.31	n/a
15102	00	A0435	1.00	0.880	$8.85	$8.85	$13.28	n/a	$13.28
15102	00	A0436	1.00	0.880	$23.62	$23.62	$35.43	n/a	$35.43
15202	00	A0425	1.00	0.917	$7.40	$7.55	$7.62	n/a	$11.43
15202	00	A0426	1.20	0.917	$229.91	$265.06	$267.66	$328.15	n/a
15202	00	A0427	1.90	0.917	$229.91	$419.68	$423.79	$519.57	n/a
15202	00	A0428	1.00	0.917	$229.91	$220.88	$223.05	$273.46	n/a
15202	00	A0429	1.60	0.917	$229.91	$353.41	$356.88	$437.53	n/a
15202	00	A0430	1.00	0.917	"$3,119.83"	"$2,990.36"	"$4,485.54"	n/a	"$4,485.54"
15202	00	A0431	1.00	0.917	"$3,627.27"	"$3,476.74"	"$5,215.11"	n/a	"$5,215.11"
15202	00	A0432	1.75	0.917	$229.91	$386.55	$390.34	n/a	n/a
15202	00	A0433	2.75	0.917	$229.91	$607.43	$613.38	$752.00	n/a
15202	00	A0434	3.25	0.917	$229.91	$717.87	$724.91	$888.74	n/a
15202	00	A0435	1.00	0.917	$8.85	$8.85	$13.28	n/a	$13.28
15202	00	A0436	1.00	0.917	$23.62	$23.62	$35.43	n/a	$35.43
